file_name,site_qualities,site_positions,hub_position,num_agents,site_converged,time_converged,start_state,maxTime
1706631030563651.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,48,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",500
1706631030563662.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,49,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",500
1706631030563683.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,66,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",500
1706631030563724.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,33,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",1000
1706631030563705.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,43,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",500
1706631030563715.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,52,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",1000
1706631030563760.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,21,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",1000
1706631030563736.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,57,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",1000
1706631030563751.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,50,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",1000
1706631030563828.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,28,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",1000
1706631030563692.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,101,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",500
1706631030563841.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,41,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",1000
1706631030563850.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,56,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",1000
1706631030563892.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,35,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",10000
1706631030550680.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,638,"(('OBSERVE', None), ('EXPLORE', None), ('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_HOME_TO_OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None), ('ASSESS', 1), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",35000
1706631030563860.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,30,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",1000
1706631030563818.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,88,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",1000
1706631030563883.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,96,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",10000
1706631030563871.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,93,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",10000
1706631030563948.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,46,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",10000
1706631030563901.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,85,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",10000
1706631030563961.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,35,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",10000
1706631030563984.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,32,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",35000
1706631030550548.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,1090,"(('OBSERVE', None), ('EXPLORE', None), ('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_HOME_TO_OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None), ('ASSESS', 1), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",10000
1706631030563935.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,98,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",10000
1706631030563971.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,51,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",10000
1706631030563926.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,103,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",10000
1706631030563994.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,47,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",35000
1706631030564005.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,51,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",35000
1706631030564015.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,41,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",35000
1706631030550699.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,767,"(('OBSERVE', None), ('EXPLORE', None), ('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_HOME_TO_OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None), ('ASSESS', 1), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",35000
1706631030550498.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,1167,"(('OBSERVE', None), ('EXPLORE', None), ('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_HOME_TO_OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None), ('ASSESS', 1), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",10000
1706631030564052.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,44,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",35000
1706631030564024.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,40,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",35000
1706631030564038.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,86,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",35000
1706631030550568.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,1159,"(('OBSERVE', None), ('EXPLORE', None), ('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_HOME_TO_OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None), ('ASSESS', 1), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",10000
1706631030564061.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,50,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",35000
1706631030564073.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,75,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",35000
1706631030564093.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('ASSESS', 1), ('OBSERVE', None), ('TRAVEL_SITE', 1), ('OBSERVE', None), ('ASSESS', 1))",100
1706631030564104.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('ASSESS', 1), ('OBSERVE', None), ('TRAVEL_SITE', 1), ('OBSERVE', None), ('ASSESS', 1))",100
1706631030549962.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,2809,"(('ASSESS', 1), ('RECRUIT', 1), ('EXPLORE', None), ('EXPLORE', None), ('OBSERVE', None), ('EXPLORE', None), ('OBSERVE', None), ('TRAVEL_HOME_TO_RECRUIT', 1), ('EXPLORE', None), ('OBSERVE', None))",10000
1706631030550538.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,1350,"(('OBSERVE', None), ('EXPLORE', None), ('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_HOME_TO_OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None), ('ASSESS', 1), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",10000
1706631030550689.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,878,"(('OBSERVE', None), ('EXPLORE', None), ('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_HOME_TO_OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None), ('ASSESS', 1), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",35000
1706631030564116.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('ASSESS', 1), ('OBSERVE', None), ('TRAVEL_SITE', 1), ('OBSERVE', None), ('ASSESS', 1))",100
1706631030564127.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('ASSESS', 1), ('OBSERVE', None), ('TRAVEL_SITE', 1), ('OBSERVE', None), ('ASSESS', 1))",100
1706631030564138.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('ASSESS', 1), ('OBSERVE', None), ('TRAVEL_SITE', 1), ('OBSERVE', None), ('ASSESS', 1))",100
1706631030564151.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('ASSESS', 1), ('OBSERVE', None), ('TRAVEL_SITE', 1), ('OBSERVE', None), ('ASSESS', 1))",100
1706631030564084.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,144,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",35000
1706631030564176.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('ASSESS', 1), ('OBSERVE', None), ('TRAVEL_SITE', 1), ('OBSERVE', None), ('ASSESS', 1))",100
1706631030564690.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('ASSESS', 1), ('OBSERVE', None), ('TRAVEL_SITE', 1), ('OBSERVE', None), ('ASSESS', 1))",100
1706631030564703.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('ASSESS', 1), ('OBSERVE', None), ('TRAVEL_SITE', 1), ('OBSERVE', None), ('ASSESS', 1))",100
1706631030550721.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,867,"(('OBSERVE', None), ('EXPLORE', None), ('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_HOME_TO_OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None), ('ASSESS', 1), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",35000
1706631030564163.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,100,"(('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('ASSESS', 1), ('OBSERVE', None), ('TRAVEL_SITE', 1), ('OBSERVE', None), ('ASSESS', 1))",100
1706631030563914.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,288,"(('RECRUIT', 0), ('RECRUIT', 1), ('EXPLORE', None), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('TRAVEL_SITE', 0), ('ASSESS', 0), ('RECRUIT', 0), ('ASSESS', 0))",10000
1706631030550710.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,960,"(('OBSERVE', None), ('EXPLORE', None), ('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_HOME_TO_OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None), ('ASSESS', 1), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",35000
1706631030564801.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,178,"(('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('ASSESS', 1), ('OBSERVE', None), ('TRAVEL_SITE', 1), ('OBSERVE', None), ('ASSESS', 1))",500
1706631030564834.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,211,"(('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('ASSESS', 1), ('OBSERVE', None), ('TRAVEL_SITE', 1), ('OBSERVE', None), ('ASSESS', 1))",1000
1706631030550668.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,1223,"(('OBSERVE', None), ('EXPLORE', None), ('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_HOME_TO_OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None), ('ASSESS', 1), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",35000
1706631030564779.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,323,"(('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('ASSESS', 1), ('OBSERVE', None), ('TRAVEL_SITE', 1), ('OBSERVE', None), ('ASSESS', 1))",500
1706631030564881.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,198,"(('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('ASSESS', 1), ('OBSERVE', None), ('TRAVEL_SITE', 1), ('OBSERVE', None), ('ASSESS', 1))",1000
1706631030564720.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,346,"(('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('ASSESS', 1), ('OBSERVE', None), ('TRAVEL_SITE', 1), ('OBSERVE', None), ('ASSESS', 1))",500
1706631030550733.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,1118,"(('OBSERVE', None), ('EXPLORE', None), ('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_HOME_TO_OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None), ('ASSESS', 1), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",35000
1706631030564755.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,500,"(('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('ASSESS', 1), ('OBSERVE', None), ('TRAVEL_SITE', 1), ('OBSERVE', None), ('ASSESS', 1))",500
1706631030564745.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,500,"(('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('ASSESS', 1), ('OBSERVE', None), ('TRAVEL_SITE', 1), ('OBSERVE', None), ('ASSESS', 1))",500
1706631030564730.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,,500,"(('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('TRAVEL_SITE', 1), ('ASSESS', 1), ('OBSERVE', None), ('TRAVEL_SITE', 1), ('OBSERVE', None), ('ASSESS', 1))",500
1706631030550517.csv,"(0.8, 0.3)","([100.0, 0.0], [-100.0, 1.2246467991473532e-14])","[0.0, 0.0]",10,0.8,1897,"(('OBSERVE', None), ('EXPLORE', None), ('TRAVEL_HOME_TO_RECRUIT', 1), ('TRAVEL_HOME_TO_OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None), ('ASSESS', 1), ('OBSERVE', None), ('OBSERVE', None), ('EXPLORE', None))",10000
